(01:58:05) Received <- Name=ProtocolRequired; Id=1;
(01:58:10) Received <- Name=CharacterStatsListMessage; Id=500;
(01:58:10) Received <- Name=BasicNoOperationMessage; Id=176;
(01:58:12) Sent     -> Name=SequenceNumberMessage; Id=6317;
(01:58:12) Received <- Name=BasicNoOperationMessage; Id=176;
(01:58:13) Sent     -> Name=ObjectAveragePricesGetMessage; Id=6334;
(01:58:13) Received <- Name=NetworkDataContainerMessage; Id=2;
(01:58:13) Received <- Name=BasicNoOperationMessage; Id=176;
(01:58:15) Sent     -> Name=ChannelEnablingMessage; Id=890;
(01:58:15) Sent     -> Name=ChannelEnablingMessage; Id=890;
(01:58:15) Sent     -> Name=QuestListRequestMessage; Id=5623;
(01:58:15) Sent     -> Name=PrismsListRegisterMessage; Id=6441;
(01:58:15) Sent     -> Name=AnomalySubareaInformationRequestMessage; Id=6835;
(01:58:15) Received <- Name=ChannelEnablingChangeMessage; Id=891;
(01:58:15) Received <- Name=BasicNoOperationMessage; Id=176;
(01:58:15) Received <- Name=BasicNoOperationMessage; Id=176;
(01:58:15) Received <- Name=QuestListMessage; Id=5626;
(01:58:15) Received <- Name=BasicNoOperationMessage; Id=176;
(01:58:15) Received <- Name=PrismsListMessage; Id=6440;
(01:58:15) Received <- Name=BasicNoOperationMessage; Id=176;
(01:58:15) Received <- Name=AnomalySubareaInformationResponseMessage; Id=6836;
(01:58:15) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:38) Received <- Name=ProtocolRequired; Id=1;
(02:05:38) Received <- Name=HelloGameMessage; Id=101;
(02:05:38) Sent     -> Name=AuthenticationTicketMessage; Id=110;
(02:05:38) Received <- Name=RawDataMessage; Id=6253;
(02:05:39) Sent     -> Name=CheckIntegrityMessage; Id=6372;
(02:05:39) Received <- Name=AuthenticationTicketAcceptedMessage; Id=111;
(02:05:39) Received <- Name=BasicTimeMessage; Id=175;
(02:05:39) Received <- Name=ServerSettingsMessage; Id=6340;
(02:05:39) Received <- Name=ServerOptionalFeaturesMessage; Id=6305;
(02:05:39) Received <- Name=ServerSessionConstantsMessage; Id=6434;
(02:05:39) Received <- Name=AccountCapabilitiesMessage; Id=6216;
(02:05:39) Received <- Name=TrustStatusMessage; Id=6267;
(02:05:39) Received <- Name=HaapiSessionMessage; Id=6769;
(02:05:39) Sent     -> Name=HaapiApiKeyRequestMessage; Id=6648;
(02:05:39) Received <- Name=HaapiApiKeyMessage; Id=6649;
(02:05:40) Sent     -> Name=CharactersListRequestMessage; Id=150;
(02:05:40) Received <- Name=QueueStatusMessage; Id=6100;
(02:05:40) Received <- Name=QueueStatusMessage; Id=6100;
(02:05:40) Received <- Name=QueueStatusMessage; Id=6100;
(02:05:40) Received <- Name=CharactersListMessage; Id=151;
(02:05:42) Sent     -> Name=CharacterSelectionMessage; Id=152;
(02:05:42) Received <- Name=QueueStatusMessage; Id=6100;
(02:05:42) Received <- Name=HavenBagRoomUpdateMessage; Id=6860;
(02:05:42) Received <- Name=NotificationListMessage; Id=6087;
(02:05:42) Received <- Name=CharacterSelectedSuccessMessage; Id=153;
(02:05:42) Received <- Name=InventoryContentMessage; Id=3016;
(02:05:42) Received <- Name=ShortcutBarContentMessage; Id=6231;
(02:05:42) Received <- Name=HavenBagRoomUpdateMessage; Id=6860;
(02:05:42) Received <- Name=HavenBagPackListMessage; Id=6620;
(02:05:42) Received <- Name=EmoteListMessage; Id=5689;
(02:05:42) Received <- Name=JobDescriptionMessage; Id=5655;
(02:05:42) Received <- Name=JobExperienceMultiUpdateMessage; Id=5809;
(02:05:42) Received <- Name=JobCrafterDirectorySettingsMessage; Id=5652;
(02:05:42) Received <- Name=DareCreatedListMessage; Id=6663;
(02:05:42) Received <- Name=DareSubscribedListMessage; Id=6658;
(02:05:42) Received <- Name=DareWonListMessage; Id=6682;
(02:05:42) Received <- Name=DareRewardsListMessage; Id=6677;
(02:05:42) Received <- Name=PrismsListMessage; Id=6440;
(02:05:42) Received <- Name=EnabledChannelsMessage; Id=892;
(02:05:42) Received <- Name=ChatCommunityChannelCommunityMessage; Id=6730;
(02:05:42) Received <- Name=AlignmentRankUpdateMessage; Id=6058;
(02:05:42) Received <- Name=InventoryWeightMessage; Id=3009;
(02:05:42) Received <- Name=FriendWarnOnConnectionStateMessage; Id=5630;
(02:05:42) Received <- Name=FriendWarnOnLevelGainStateMessage; Id=6078;
(02:05:42) Received <- Name=FriendGuildWarnOnAchievementCompleteStateMessage; Id=6383;
(02:05:42) Received <- Name=WarnOnPermaDeathStateMessage; Id=6513;
(02:05:42) Received <- Name=FriendStatusShareStateMessage; Id=6823;
(02:05:42) Received <- Name=GuildMemberWarnOnConnectionStateMessage; Id=6160;
(02:05:42) Received <- Name=SequenceNumberRequestMessage; Id=6316;
(02:05:42) Received <- Name=TextInformationMessage; Id=780;
(02:05:42) Received <- Name=TextInformationMessage; Id=780;
(02:05:42) Received <- Name=FollowedQuestsMessage; Id=6717;
(02:05:42) Received <- Name=TextInformationMessage; Id=780;
(02:05:42) Received <- Name=ServerExperienceModificatorMessage; Id=6237;
(02:05:42) Received <- Name=SpouseStatusMessage; Id=6265;
(02:05:42) Received <- Name=AchievementListMessage; Id=6205;
(02:05:42) Received <- Name=GameRolePlayArenaUpdatePlayerInfosAllQueuesMessage; Id=6728;
(02:05:42) Received <- Name=CharacterCapabilitiesMessage; Id=6339;
(02:05:42) Received <- Name=AlmanachCalendarDateMessage; Id=6341;
(02:05:42) Received <- Name=IdolListMessage; Id=6585;
(02:05:42) Received <- Name=CharacterExperienceGainMessage; Id=6321;
(02:05:42) Received <- Name=AccountHouseMessage; Id=6315;
(02:05:42) Received <- Name=SpellListMessage; Id=1200;
(02:05:42) Received <- Name=ShortcutBarContentMessage; Id=6231;
(02:05:42) Received <- Name=CharacterLoadingCompleteMessage; Id=6471;
(02:05:42) Received <- Name=StartupActionsListMessage; Id=1301;
(02:05:42) Received <- Name=HaapiSessionMessage; Id=6769;
(02:05:43) Sent     -> Name=FriendsGetListMessage; Id=4001;
(02:05:43) Sent     -> Name=AcquaintancesGetListMessage; Id=6819;
(02:05:43) Sent     -> Name=IgnoredGetListMessage; Id=5676;
(02:05:43) Sent     -> Name=SpouseGetInformationsMessage; Id=6355;
(02:05:43) Received <- Name=FriendsListMessage; Id=4002;
(02:05:43) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:43) Received <- Name=AcquaintancesListMessage; Id=6820;
(02:05:43) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:43) Received <- Name=IgnoredListMessage; Id=5674;
(02:05:43) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:43) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:43) Sent     -> Name=ClientKeyMessage; Id=5607;
(02:05:43) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:43) Sent     -> Name=GameContextCreateRequestMessage; Id=250;
(02:05:43) Received <- Name=GameContextDestroyMessage; Id=201;
(02:05:43) Received <- Name=GameContextCreateMessage; Id=200;
(02:05:43) Received <- Name=LifePointsRegenBeginMessage; Id=5684;
(02:05:43) Received <- Name=CurrentMapMessage; Id=220;
(02:05:43) Received <- Name=BasicTimeMessage; Id=175;
(02:05:43) Received <- Name=CharacterStatsListMessage; Id=500;
(02:05:43) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:45) Sent     -> Name=SequenceNumberMessage; Id=6317;
(02:05:45) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:47) Sent     -> Name=ObjectAveragePricesGetMessage; Id=6334;
(02:05:47) Received <- Name=NetworkDataContainerMessage; Id=2;
(02:05:47) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:49) Sent     -> Name=ChannelEnablingMessage; Id=890;
(02:05:49) Sent     -> Name=ChannelEnablingMessage; Id=890;
(02:05:49) Sent     -> Name=QuestListRequestMessage; Id=5623;
(02:05:49) Sent     -> Name=PrismsListRegisterMessage; Id=6441;
(02:05:49) Sent     -> Name=AnomalySubareaInformationRequestMessage; Id=6835;
(02:05:49) Received <- Name=ChannelEnablingChangeMessage; Id=891;
(02:05:49) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:49) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:49) Received <- Name=QuestListMessage; Id=5626;
(02:05:49) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:49) Received <- Name=PrismsListMessage; Id=6440;
(02:05:49) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:49) Received <- Name=AnomalySubareaInformationResponseMessage; Id=6836;
(02:05:49) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:50) Received <- Name=StatedElementUpdatedMessage; Id=5709;
(02:05:50) Received <- Name=InteractiveElementUpdatedMessage; Id=5708;
(02:05:51) Sent     -> Name=MapInformationsRequestMessage; Id=225;
(02:05:51) Received <- Name=MapComplementaryInformationsDataMessage; Id=226;
(02:05:51) Received <- Name=HousePropertiesMessage; Id=5734;
(02:05:51) Received <- Name=UpdateMapPlayersAgressableStatusMessage; Id=6454;
(02:05:51) Received <- Name=SetCharacterRestrictionsMessage; Id=170;
(02:05:51) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:57) Sent     -> Name=GameMapMovementRequestMessage; Id=950;
(02:05:57) Received <- Name=GameMapMovementMessage; Id=951;
(02:05:57) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:58) Sent     -> Name=GameMapMovementConfirmMessage; Id=952;
(02:05:58) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:58) Sent     -> Name=GameMapMovementRequestMessage; Id=950;
(02:05:58) Received <- Name=GameMapMovementMessage; Id=951;
(02:05:58) Received <- Name=BasicNoOperationMessage; Id=176;
(02:05:59) Sent     -> Name=GameMapMovementConfirmMessage; Id=952;
(02:05:59) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:00) Received <- Name=GameMapMovementMessage; Id=951;
(02:06:23) Received <- Name=ProtocolRequired; Id=1;
(02:06:23) Received <- Name=HelloGameMessage; Id=101;
(02:06:23) Sent     -> Name=AuthenticationTicketMessage; Id=110;
(02:06:23) Received <- Name=RawDataMessage; Id=6253;
(02:06:24) Sent     -> Name=CheckIntegrityMessage; Id=6372;
(02:06:24) Received <- Name=AuthenticationTicketAcceptedMessage; Id=111;
(02:06:24) Received <- Name=BasicTimeMessage; Id=175;
(02:06:24) Received <- Name=ServerSettingsMessage; Id=6340;
(02:06:24) Received <- Name=ServerOptionalFeaturesMessage; Id=6305;
(02:06:24) Received <- Name=ServerSessionConstantsMessage; Id=6434;
(02:06:24) Received <- Name=AccountCapabilitiesMessage; Id=6216;
(02:06:24) Received <- Name=TrustStatusMessage; Id=6267;
(02:06:24) Received <- Name=HaapiSessionMessage; Id=6769;
(02:06:25) Sent     -> Name=CharactersListRequestMessage; Id=150;
(02:06:25) Received <- Name=QueueStatusMessage; Id=6100;
(02:06:25) Received <- Name=QueueStatusMessage; Id=6100;
(02:06:25) Received <- Name=QueueStatusMessage; Id=6100;
(02:06:25) Received <- Name=CharactersListMessage; Id=151;
(02:06:26) Sent     -> Name=CharacterSelectionMessage; Id=152;
(02:06:26) Received <- Name=QueueStatusMessage; Id=6100;
(02:06:26) Received <- Name=HavenBagRoomUpdateMessage; Id=6860;
(02:06:26) Received <- Name=NotificationListMessage; Id=6087;
(02:06:26) Received <- Name=CharacterSelectedSuccessMessage; Id=153;
(02:06:26) Received <- Name=InventoryContentMessage; Id=3016;
(02:06:26) Received <- Name=ShortcutBarContentMessage; Id=6231;
(02:06:26) Received <- Name=HavenBagRoomUpdateMessage; Id=6860;
(02:06:26) Received <- Name=HavenBagPackListMessage; Id=6620;
(02:06:26) Received <- Name=EmoteListMessage; Id=5689;
(02:06:26) Received <- Name=JobDescriptionMessage; Id=5655;
(02:06:26) Received <- Name=JobExperienceMultiUpdateMessage; Id=5809;
(02:06:26) Received <- Name=JobCrafterDirectorySettingsMessage; Id=5652;
(02:06:26) Received <- Name=DareCreatedListMessage; Id=6663;
(02:06:26) Received <- Name=DareSubscribedListMessage; Id=6658;
(02:06:26) Received <- Name=DareWonListMessage; Id=6682;
(02:06:26) Received <- Name=DareRewardsListMessage; Id=6677;
(02:06:26) Received <- Name=PrismsListMessage; Id=6440;
(02:06:26) Received <- Name=EnabledChannelsMessage; Id=892;
(02:06:26) Received <- Name=ChatCommunityChannelCommunityMessage; Id=6730;
(02:06:26) Received <- Name=AlignmentRankUpdateMessage; Id=6058;
(02:06:26) Received <- Name=InventoryWeightMessage; Id=3009;
(02:06:26) Received <- Name=FriendWarnOnConnectionStateMessage; Id=5630;
(02:06:26) Received <- Name=FriendWarnOnLevelGainStateMessage; Id=6078;
(02:06:26) Received <- Name=FriendGuildWarnOnAchievementCompleteStateMessage; Id=6383;
(02:06:26) Received <- Name=WarnOnPermaDeathStateMessage; Id=6513;
(02:06:26) Received <- Name=FriendStatusShareStateMessage; Id=6823;
(02:06:26) Received <- Name=GuildMemberWarnOnConnectionStateMessage; Id=6160;
(02:06:26) Received <- Name=SequenceNumberRequestMessage; Id=6316;
(02:06:26) Received <- Name=TextInformationMessage; Id=780;
(02:06:26) Received <- Name=TextInformationMessage; Id=780;
(02:06:26) Received <- Name=FollowedQuestsMessage; Id=6717;
(02:06:26) Received <- Name=TextInformationMessage; Id=780;
(02:06:26) Received <- Name=ServerExperienceModificatorMessage; Id=6237;
(02:06:26) Received <- Name=SpouseStatusMessage; Id=6265;
(02:06:26) Received <- Name=AchievementListMessage; Id=6205;
(02:06:26) Received <- Name=GameRolePlayArenaUpdatePlayerInfosAllQueuesMessage; Id=6728;
(02:06:26) Received <- Name=CharacterCapabilitiesMessage; Id=6339;
(02:06:26) Received <- Name=AlmanachCalendarDateMessage; Id=6341;
(02:06:26) Received <- Name=IdolListMessage; Id=6585;
(02:06:26) Received <- Name=CharacterExperienceGainMessage; Id=6321;
(02:06:26) Received <- Name=AccountHouseMessage; Id=6315;
(02:06:26) Received <- Name=SpellListMessage; Id=1200;
(02:06:26) Received <- Name=ShortcutBarContentMessage; Id=6231;
(02:06:26) Received <- Name=CharacterLoadingCompleteMessage; Id=6471;
(02:06:26) Received <- Name=HaapiSessionMessage; Id=6769;
(02:06:26) Received <- Name=StartupActionsListMessage; Id=1301;
(02:06:26) Sent     -> Name=FriendsGetListMessage; Id=4001;
(02:06:26) Sent     -> Name=AcquaintancesGetListMessage; Id=6819;
(02:06:26) Sent     -> Name=IgnoredGetListMessage; Id=5676;
(02:06:26) Sent     -> Name=SpouseGetInformationsMessage; Id=6355;
(02:06:26) Sent     -> Name=HaapiApiKeyRequestMessage; Id=6648;
(02:06:26) Received <- Name=FriendsListMessage; Id=4002;
(02:06:26) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:26) Received <- Name=AcquaintancesListMessage; Id=6820;
(02:06:26) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:26) Sent     -> Name=ClientKeyMessage; Id=5607;
(02:06:26) Received <- Name=IgnoredListMessage; Id=5674;
(02:06:26) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:26) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:26) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:26) Received <- Name=HaapiApiKeyMessage; Id=6649;
(02:06:26) Sent     -> Name=GameContextCreateRequestMessage; Id=250;
(02:06:27) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:27) Received <- Name=GameContextDestroyMessage; Id=201;
(02:06:27) Received <- Name=GameContextCreateMessage; Id=200;
(02:06:27) Received <- Name=LifePointsRegenBeginMessage; Id=5684;
(02:06:27) Received <- Name=CurrentMapMessage; Id=220;
(02:06:27) Received <- Name=BasicTimeMessage; Id=175;
(02:06:27) Received <- Name=CharacterStatsListMessage; Id=500;
(02:06:27) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:27) Sent     -> Name=SequenceNumberMessage; Id=6317;
(02:06:27) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:27) Sent     -> Name=ChannelEnablingMessage; Id=890;
(02:06:27) Sent     -> Name=ChannelEnablingMessage; Id=890;
(02:06:27) Sent     -> Name=QuestListRequestMessage; Id=5623;
(02:06:27) Received <- Name=ChannelEnablingChangeMessage; Id=891;
(02:06:27) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:27) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:27) Received <- Name=QuestListMessage; Id=5626;
(02:06:27) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:27) Sent     -> Name=PrismsListRegisterMessage; Id=6441;
(02:06:27) Sent     -> Name=AnomalySubareaInformationRequestMessage; Id=6835;
(02:06:27) Received <- Name=PrismsListMessage; Id=6440;
(02:06:27) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:28) Received <- Name=AnomalySubareaInformationResponseMessage; Id=6836;
(02:06:28) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:28) Sent     -> Name=MapInformationsRequestMessage; Id=225;
(02:06:28) Received <- Name=MapComplementaryInformationsDataMessage; Id=226;
(02:06:28) Received <- Name=HousePropertiesMessage; Id=5734;
(02:06:28) Received <- Name=UpdateMapPlayersAgressableStatusMessage; Id=6454;
(02:06:28) Received <- Name=SetCharacterRestrictionsMessage; Id=170;
(02:06:28) Received <- Name=BasicNoOperationMessage; Id=176;
(02:06:28) Received <- Name=GameMapMovementMessage; Id=951;
(02:10:06) Received <- Name=ProtocolRequired; Id=1;
(02:10:06) Received <- Name=HelloGameMessage; Id=101;
(02:10:06) Sent     -> Name=AuthenticationTicketMessage; Id=110;
(02:10:06) Received <- Name=RawDataMessage; Id=6253;
(02:10:08) Sent     -> Name=CheckIntegrityMessage; Id=6372;
(02:10:08) Received <- Name=AuthenticationTicketAcceptedMessage; Id=111;
(02:10:08) Received <- Name=BasicTimeMessage; Id=175;
(02:10:08) Received <- Name=ServerSettingsMessage; Id=6340;
(02:10:08) Received <- Name=ServerOptionalFeaturesMessage; Id=6305;
(02:10:08) Received <- Name=ServerSessionConstantsMessage; Id=6434;
(02:10:08) Received <- Name=AccountCapabilitiesMessage; Id=6216;
(02:10:08) Received <- Name=TrustStatusMessage; Id=6267;
(02:10:08) Received <- Name=HaapiSessionMessage; Id=6769;
(02:10:08) Sent     -> Name=HaapiApiKeyRequestMessage; Id=6648;
(02:10:08) Sent     -> Name=CharactersListRequestMessage; Id=150;
(02:10:08) Received <- Name=HaapiApiKeyMessage; Id=6649;
(02:10:08) Received <- Name=QueueStatusMessage; Id=6100;
(02:10:08) Received <- Name=QueueStatusMessage; Id=6100;
(02:10:08) Received <- Name=QueueStatusMessage; Id=6100;
(02:10:08) Received <- Name=CharactersListMessage; Id=151;
(02:10:10) Sent     -> Name=CharacterSelectionMessage; Id=152;
(02:10:10) Received <- Name=QueueStatusMessage; Id=6100;
(02:10:10) Received <- Name=HavenBagRoomUpdateMessage; Id=6860;
(02:10:10) Received <- Name=NotificationListMessage; Id=6087;
(02:10:10) Received <- Name=CharacterSelectedSuccessMessage; Id=153;
(02:10:10) Received <- Name=InventoryContentMessage; Id=3016;
(02:10:10) Received <- Name=ShortcutBarContentMessage; Id=6231;
(02:10:10) Received <- Name=HavenBagRoomUpdateMessage; Id=6860;
(02:10:10) Received <- Name=HavenBagPackListMessage; Id=6620;
(02:10:10) Received <- Name=EmoteListMessage; Id=5689;
(02:10:10) Received <- Name=JobDescriptionMessage; Id=5655;
(02:10:10) Received <- Name=JobExperienceMultiUpdateMessage; Id=5809;
(02:10:10) Received <- Name=JobCrafterDirectorySettingsMessage; Id=5652;
(02:10:10) Received <- Name=DareCreatedListMessage; Id=6663;
(02:10:10) Received <- Name=DareSubscribedListMessage; Id=6658;
(02:10:10) Received <- Name=DareWonListMessage; Id=6682;
(02:10:10) Received <- Name=DareRewardsListMessage; Id=6677;
(02:10:10) Received <- Name=PrismsListMessage; Id=6440;
(02:10:10) Received <- Name=EnabledChannelsMessage; Id=892;
(02:10:10) Received <- Name=ChatCommunityChannelCommunityMessage; Id=6730;
(02:10:10) Received <- Name=AlignmentRankUpdateMessage; Id=6058;
(02:10:10) Received <- Name=InventoryWeightMessage; Id=3009;
(02:10:10) Received <- Name=FriendWarnOnConnectionStateMessage; Id=5630;
(02:10:10) Received <- Name=FriendWarnOnLevelGainStateMessage; Id=6078;
(02:10:10) Received <- Name=FriendGuildWarnOnAchievementCompleteStateMessage; Id=6383;
(02:10:10) Received <- Name=WarnOnPermaDeathStateMessage; Id=6513;
(02:10:10) Received <- Name=FriendStatusShareStateMessage; Id=6823;
(02:10:10) Received <- Name=GuildMemberWarnOnConnectionStateMessage; Id=6160;
(02:10:10) Received <- Name=SequenceNumberRequestMessage; Id=6316;
(02:10:10) Received <- Name=TextInformationMessage; Id=780;
(02:10:10) Received <- Name=TextInformationMessage; Id=780;
(02:10:10) Received <- Name=FollowedQuestsMessage; Id=6717;
(02:10:10) Received <- Name=TextInformationMessage; Id=780;
(02:10:10) Received <- Name=ServerExperienceModificatorMessage; Id=6237;
(02:10:10) Received <- Name=SpouseStatusMessage; Id=6265;
(02:10:10) Received <- Name=AchievementListMessage; Id=6205;
(02:10:10) Received <- Name=GameRolePlayArenaUpdatePlayerInfosAllQueuesMessage; Id=6728;
(02:10:10) Received <- Name=CharacterCapabilitiesMessage; Id=6339;
(02:10:10) Received <- Name=AlmanachCalendarDateMessage; Id=6341;
(02:10:10) Received <- Name=IdolListMessage; Id=6585;
(02:10:10) Received <- Name=CharacterExperienceGainMessage; Id=6321;
(02:10:10) Received <- Name=AccountHouseMessage; Id=6315;
(02:10:10) Received <- Name=SpellListMessage; Id=1200;
(02:10:10) Received <- Name=ShortcutBarContentMessage; Id=6231;
(02:10:10) Received <- Name=CharacterLoadingCompleteMessage; Id=6471;
(02:10:10) Received <- Name=HaapiSessionMessage; Id=6769;
(02:10:10) Received <- Name=StartupActionsListMessage; Id=1301;
(02:10:10) Sent     -> Name=FriendsGetListMessage; Id=4001;
